Datum,Lufttemperatur,Kvalitet
2014-03-21,5.0,Y
2014-03-22,2.8,Y
2014-03-23,2.3,Y
2014-03-24,2.1,Y
2014-03-25,-0.4,Y
2014-03-26,1.2,Y
2014-03-27,3.9,Y
2014-03-28,2.0,Y
2014-03-29,5.4,Y
2014-03-30,3.7,Y
2014-03-31,2.8,Y
2014-04-01,0.0,Y
2014-04-02,-0.9,Y
2014-04-03,0.3,Y
2014-04-04,0.6,Y
2014-04-05,2.0,Y
2014-04-06,4.8,Y
2014-04-07,4.3,Y
2014-04-08,1.1,Y
2014-04-09,0.3,Y
2014-04-10,0.8,Y
2014-04-11,5.1,Y
2014-04-12,2.4,Y
2014-04-13,6.1,Y
2014-04-14,4.5,Y
2014-04-15,3.4,Y
2014-04-16,3.4,Y
2014-04-17,4.8,Y
2014-04-18,4.1,Y
2014-04-19,5.8,Y
2014-04-20,7.8,Y
2014-04-21,7.7,Y
2014-04-22,8.6,Y
2014-04-23,6.6,Y
2014-04-24,4.6,Y
2014-04-25,7.0,Y
2014-04-26,10.2,Y
2014-04-27,10.5,Y
2014-04-28,10.9,Y
2014-04-29,7.0,Y
2014-04-30,1.5,Y
2014-05-01,3.1,Y
2014-05-02,2.8,Y
2014-05-03,3.1,Y
2014-05-04,3.1,Y
2014-05-05,3.5,Y
2014-05-06,2.5,Y
2014-05-07,0.6,Y
2014-05-08,1.3,Y
2014-05-09,2.3,Y
2014-05-10,6.1,Y
2014-05-11,5.5,Y
2014-05-12,6.8,Y
2014-05-13,6.7,Y
2014-05-14,6.8,Y
2014-05-15,5.9,Y
2014-05-16,13.5,Y
2014-05-17,13.7,Y
2014-05-18,15.6,Y
2014-05-19,14.6,Y
2014-05-20,13.9,Y
2014-05-21,14.4,Y
2014-05-22,19.4,Y
2014-05-23,19.2,Y
2014-05-24,18.0,Y
2014-05-25,14.5,Y
2014-05-26,11.8,Y
2014-05-27,8.1,Y
2014-05-28,7.9,Y
2014-05-29,11.6,Y
2014-05-30,11.5,Y
2014-05-31,13.6,Y
2014-06-01,13.2,Y
2014-06-02,13.8,Y
2014-06-03,11.9,Y
2014-06-04,12.3,Y
2014-06-05,14.3,Y
2014-06-06,15.6,Y
2014-06-07,13.1,Y
2014-06-08,17.6,Y
2014-06-09,16.8,Y
2014-06-10,16.9,Y
2014-06-11,16.3,Y
2014-06-12,12.9,Y
2014-06-13,12.2,Y
2014-06-14,13.1,Y
2014-06-15,12.6,Y
2014-06-16,11.8,Y
2014-06-17,12.3,Y
2014-06-18,14.3,Y
2014-06-19,11.4,Y
2014-06-20,8.1,Y
2014-06-21,6.6,Y
2014-06-22,9.5,Y
2014-06-23,9.8,Y
2014-06-24,11.5,Y
2014-06-25,11.9,Y
2014-06-26,8.9,Y
2014-06-27,7.1,Y
2014-06-28,7.5,Y
2014-06-29,8.2,Y
2014-06-30,11.5,Y
2014-07-01,12.5,Y
2014-07-02,13.5,Y
2014-07-03,14.5,Y
2014-07-04,14.3,Y
2014-07-05,19.5,Y
2014-07-06,19.4,Y
2014-07-07,20.6,Y
2014-07-08,19.7,Y
2014-07-09,21.1,Y
2014-07-10,20.3,Y
2014-07-11,19.5,Y
2014-07-12,17.3,Y
2014-07-13,15.0,Y
2014-07-14,17.2,Y
2014-07-15,16.1,Y
2014-07-16,18.7,Y
2014-07-17,16.9,Y
2014-07-18,16.1,Y
2014-07-19,16.4,Y
2014-07-20,17.8,Y
2014-07-21,19.0,Y
2014-07-22,20.4,Y
2014-07-23,21.2,Y
2014-07-24,18.6,Y
2014-07-25,19.7,Y
2014-07-26,20.9,Y
2014-07-27,18.6,Y
2014-07-28,18.8,Y
2014-07-29,18.6,Y
2014-07-30,17.7,Y
2014-07-31,17.3,Y
2014-08-01,17.1,Y
2014-08-02,17.5,Y
2014-08-03,15.3,Y
2014-08-04,18.7,Y
2014-08-05,17.3,Y
2014-08-06,16.2,Y
2014-08-07,15.5,Y
2014-08-08,15.6,Y
2014-08-09,16.6,Y
2014-08-10,16.0,Y
2014-08-11,13.6,Y
2014-08-12,12.8,Y
2014-08-13,12.2,Y
2014-08-14,12.3,Y
2014-08-15,13.2,Y
2014-08-16,11.0,Y
2014-08-17,11.8,Y
2014-08-18,11.4,Y
2014-08-19,10.6,Y
2014-08-20,11.4,Y
2014-08-21,11.5,Y
2014-08-22,11.4,Y
2014-08-23,10.4,Y
2014-08-24,10.0,Y
2014-08-25,10.8,Y
2014-08-26,10.7,Y
2014-08-27,11.9,Y
2014-08-28,11.4,Y
2014-08-29,11.1,Y
2014-08-30,9.5,Y
2014-08-31,9.9,Y
2014-09-01,10.2,Y
2014-09-02,12.3,Y
2014-09-03,13.6,Y
2014-09-04,14.3,Y
2014-09-05,10.2,Y
2014-09-06,10.6,Y
2014-09-07,10.1,Y
2014-09-08,10.5,Y
2014-09-09,12.2,Y
2014-09-10,11.3,Y
2014-09-11,10.6,Y
2014-09-12,11.4,Y
2014-09-13,8.2,Y
2014-09-14,9.0,Y
2014-09-15,10.2,Y
2014-09-16,9.9,Y
2014-09-17,8.6,Y
2014-09-18,7.1,Y
2014-09-19,7.2,Y
2014-09-20,8.4,Y
2014-09-21,8.8,Y
2014-09-22,5.6,Y
2014-09-23,0.6,Y
2014-09-24,5.7,Y
2014-09-25,7.5,Y
2014-09-26,9.4,Y
2014-09-27,10.1,Y
2014-09-28,11.3,Y
2014-09-29,8.1,Y
2014-09-30,3.3,Y
2014-10-01,4.1,Y
2014-10-02,8.2,Y
2014-10-03,9.9,Y
2014-10-04,11.1,Y
2014-10-05,10.3,Y
2014-10-06,6.6,Y
2014-10-07,5.0,Y
2014-10-08,8.8,Y
2014-10-09,7.3,Y
2014-10-10,9.2,Y
2014-10-11,5.6,Y
2014-10-12,7.1,Y
2014-10-13,4.8,Y
2014-10-14,5.7,Y
2014-10-15,3.5,Y
2014-10-16,1.0,Y
2014-10-17,1.4,Y
2014-10-18,3.7,Y
2014-10-19,10.6,Y
2014-10-20,7.1,Y
2014-10-21,3.9,Y
2014-10-22,2.1,Y
2014-10-23,0.9,Y
2014-10-24,7.3,Y
2014-10-25,9.1,Y
2014-10-26,9.8,Y
2014-10-27,11.8,Y
2014-10-28,13.3,Y
2014-10-29,6.6,Y
2014-10-30,-0.5,Y
2014-10-31,-2.4,Y
2014-11-01,3.3,Y
2014-11-02,9.2,Y
2014-11-03,7.8,Y
2014-11-04,5.6,Y
2014-11-05,-0.0,Y
2014-11-06,-2.9,Y
2014-11-07,-3.8,Y
2014-11-08,0.4,Y
2014-11-09,6.0,Y
2014-11-10,5.4,Y
2014-11-11,5.4,Y
2014-11-12,1.6,Y
2014-11-13,1.6,Y
2014-11-14,3.2,Y
2014-11-15,3.0,Y
2014-11-16,2.7,Y
2014-11-17,1.7,Y
2014-11-18,1.3,Y
2014-11-19,1.0,Y
2014-11-20,-0.0,Y
2014-11-21,0.2,Y
2014-11-22,-1.4,Y
2014-11-23,0.9,Y
2014-11-24,3.6,Y
2014-11-25,-0.3,Y
2014-11-26,-5.1,Y
2014-11-27,-7.1,Y
2014-11-28,-4.1,Y
2014-11-29,-2.9,Y
2014-11-30,-2.3,Y
2014-12-01,-2.0,Y
2014-12-02,-1.4,Y
2014-12-03,-2.8,Y
2014-12-04,-3.9,Y
2014-12-05,-1.6,Y
2014-12-06,-5.1,Y
2014-12-07,1.3,Y
2014-12-08,-1.6,Y
2014-12-09,-5.2,Y
2014-12-10,0.5,Y
2014-12-11,0.6,Y
2014-12-12,-0.2,Y
2014-12-13,-2.5,Y
2014-12-14,-4.4,Y
2014-12-15,1.8,Y
2014-12-16,-2.5,Y
2014-12-17,-9.3,Y
2014-12-18,-2.9,Y
2014-12-19,-0.2,Y
2014-12-20,-5.7,Y
2014-12-21,-6.8,Y
2014-12-22,-6.9,Y
2014-12-23,-12.2,Y
2014-12-24,-12.6,Y
2014-12-25,-19.1,Y
2014-12-26,-14.2,Y
2014-12-27,-18.6,Y
2014-12-28,-19.5,Y
2014-12-29,-10.2,Y
2014-12-30,-3.3,Y
2014-12-31,1.3,Y
2015-01-01,1.7,Y
2015-01-02,2.9,Y
2015-01-03,-1.0,Y
2015-01-04,-4.5,Y
2015-01-05,-7.8,Y
2015-01-06,-2.4,Y
2015-01-07,-1.3,Y
2015-01-08,0.2,Y
2015-01-09,-10.0,Y
2015-01-10,-9.8,Y
2015-01-11,-8.2,Y
2015-01-12,-11.2,Y
2015-01-13,-1.0,Y
2015-01-14,-1.2,Y
2015-01-15,-0.9,Y
2015-01-16,1.7,Y
2015-01-17,-0.9,Y
2015-01-18,-9.4,Y
2015-01-19,-5.0,Y
2015-01-20,-4.5,Y
2015-01-21,-3.2,Y
2015-01-22,-6.0,Y
2015-01-23,-13.2,Y
2015-01-24,-2.5,Y
2015-01-25,-9.7,Y
2015-01-26,-1.9,Y
2015-01-27,-9.1,Y
2015-01-28,-0.2,Y
2015-01-29,-0.3,Y
2015-01-30,-2.0,Y
2015-01-31,-2.1,Y
2015-02-01,-5.4,Y
2015-02-02,-8.4,Y
2015-02-03,-9.7,Y
2015-02-04,-11.8,Y
2015-02-05,-14.3,Y
2015-02-06,-4.1,Y
2015-02-07,-3.3,Y
2015-02-08,-2.7,Y
2015-02-09,1.2,Y
2015-02-10,-0.2,Y
2015-02-11,1.3,Y
2015-02-12,-0.8,Y
2015-02-13,-1.5,Y
2015-02-14,-0.7,Y
2015-02-15,-4.9,Y
2015-02-16,-5.8,Y
2015-02-17,-0.6,Y
2015-02-18,1.2,Y
2015-02-19,3.5,Y
2015-02-20,2.3,Y
2015-02-21,-0.9,Y
2015-02-22,-2.8,Y
2015-02-23,-1.0,Y
2015-02-24,0.4,Y
2015-02-25,1.7,Y
2015-02-26,1.3,Y
2015-02-27,0.3,Y
2015-02-28,0.2,Y
2015-03-01,-0.1,Y
2015-03-02,1.1,Y
2015-03-03,0.4,Y
2015-03-04,-0.7,Y
2015-03-05,-3.4,Y
2015-03-06,2.8,Y
2015-03-07,3.5,Y
2015-03-08,5.7,Y
2015-03-09,1.7,Y
2015-03-10,4.7,Y
2015-03-11,2.2,Y
2015-03-12,0.5,Y
2015-03-13,-2.3,Y
2015-03-14,-3.0,Y
2015-03-15,-2.6,Y
2015-03-16,0.2,Y
2015-03-17,1.3,Y
2015-03-18,1.3,Y
2015-03-19,0.3,Y
2015-03-20,0.3,Y
2015-03-21,-4.7,Y
2015-03-22,-1.4,Y
2015-03-23,3.1,Y
2015-03-24,3.1,Y
2015-03-25,-0.9,Y
2015-03-26,-1.5,Y
2015-03-27,0.5,Y
2015-03-28,-0.1,Y
2015-03-29,0.7,Y
2015-03-30,0.6,Y
2015-03-31,-0.6,Y
2015-04-01,-2.0,Y
2015-04-02,0.3,Y
2015-04-03,1.3,Y
2015-04-04,-0.1,Y
2015-04-05,-2.0,Y
2015-04-06,2.7,Y
2015-04-07,5.7,Y
2015-04-08,4.8,Y
2015-04-09,6.5,Y
2015-04-10,8.0,Y
2015-04-11,5.5,Y
2015-04-12,5.5,Y
2015-04-13,2.2,Y
2015-04-14,0.2,Y
2015-04-15,2.8,Y
2015-04-16,2.7,Y
2015-04-17,3.8,Y
2015-04-18,3.8,Y
2015-04-19,7.0,Y
2015-04-20,9.7,Y
2015-04-21,7.7,Y
2015-04-22,7.8,Y
2015-04-23,6.5,Y
2015-04-24,3.5,Y
2015-04-25,5.2,Y
2015-04-26,5.9,Y
2015-04-27,3.9,Y
2015-04-28,4.4,Y
2015-04-29,3.7,Y
2015-04-30,1.5,Y
2015-05-01,3.9,Y
2015-05-02,5.0,Y
2015-05-03,4.0,Y
2015-05-04,3.6,Y
2015-05-05,6.7,Y
2015-05-06,10.1,Y
2015-05-07,6.6,Y
2015-05-08,6.0,Y
2015-05-09,5.7,Y
2015-05-10,6.8,Y
2015-05-11,5.6,Y
2015-05-12,7.8,Y
2015-05-13,8.8,Y
2015-05-14,6.5,Y
2015-05-15,7.4,Y
2015-05-16,6.2,Y
2015-05-17,4.4,Y
2015-05-18,6.0,Y
2015-05-19,4.9,Y
2015-05-20,6.4,Y
2015-05-21,7.8,Y
2015-05-22,8.4,Y
2015-05-23,9.3,Y
2015-05-24,6.8,Y
2015-05-25,9.2,Y
2015-05-26,7.4,Y
2015-05-27,9.3,Y
2015-05-28,7.3,Y
2015-05-29,7.8,Y
2015-05-30,5.9,Y
2015-05-31,7.9,Y
2015-06-01,8.0,Y
2015-06-02,7.3,Y
2015-06-03,10.3,Y
2015-06-04,10.9,Y
2015-06-05,11.3,Y
2015-06-06,11.3,Y
2015-06-07,10.0,Y
2015-06-08,9.7,Y
2015-06-09,10.2,Y
2015-06-10,13.3,Y
2015-06-11,13.7,Y
2015-06-12,15.4,Y
2015-06-13,14.3,Y
2015-06-14,10.5,Y
2015-06-15,8.6,Y
2015-06-16,9.4,Y
2015-06-17,7.7,Y
2015-06-18,8.6,Y
2015-06-19,11.0,Y
2015-06-20,14.3,Y
2015-06-21,14.0,Y
2015-06-22,12.0,Y
2015-06-23,13.2,Y
2015-06-24,12.9,Y
2015-06-25,12.1,Y
2015-06-26,10.3,Y
2015-06-27,14.3,Y
2015-06-28,15.0,Y
2015-06-29,14.5,Y
2015-06-30,16.0,Y
2015-07-01,20.1,Y
2015-07-02,21.2,Y
2015-07-03,20.9,Y
2015-07-04,21.0,Y
2015-07-05,20.7,Y
2015-07-06,16.1,Y
2015-07-07,14.2,Y
2015-07-08,10.4,Y
2015-07-09,8.6,Y
2015-07-10,9.5,Y
2015-07-11,15.3,Y
2015-07-12,13.1,Y
2015-07-13,15.0,Y
2015-07-14,14.0,Y
2015-07-15,13.8,Y
2015-07-16,10.5,Y
2015-07-17,13.0,Y
2015-07-18,12.6,Y
2015-07-19,14.8,Y
2015-07-20,14.1,Y
2015-07-21,11.0,Y
2015-07-22,15.0,Y
2015-07-23,12.9,Y
2015-07-24,12.0,Y
2015-07-25,10.4,Y
2015-07-26,11.7,Y
2015-07-27,12.4,Y
2015-07-28,10.9,Y
2015-07-29,14.0,Y
2015-07-30,13.1,Y
2015-07-31,12.1,Y
2015-08-01,11.8,Y
2015-08-02,11.8,Y
2015-08-03,11.6,Y
2015-08-04,13.7,Y
2015-08-05,14.7,Y
2015-08-06,14.1,Y
2015-08-07,14.8,Y
2015-08-08,16.1,Y
2015-08-09,13.6,Y
2015-08-10,15.1,Y
2015-08-11,14.1,Y
2015-08-12,14.0,Y
2015-08-13,11.9,Y
2015-08-14,14.0,Y
2015-08-15,12.9,Y
2015-08-16,13.9,Y
2015-08-17,12.9,Y
2015-08-18,12.1,Y
2015-08-19,12.1,Y
2015-08-20,13.2,Y
2015-08-21,12.8,Y
2015-08-22,12.8,Y
2015-08-23,12.9,Y
2015-08-24,11.9,Y
2015-08-25,18.5,Y
2015-08-26,15.3,Y
2015-08-27,14.2,Y
2015-08-28,13.8,Y
2015-08-29,12.2,Y
2015-08-30,13.4,Y
2015-08-31,10.0,Y
2015-09-01,11.3,Y
2015-09-02,10.6,Y
2015-09-03,10.4,Y
2015-09-04,10.3,Y
2015-09-05,11.0,Y
2015-09-06,8.9,Y
2015-09-07,9.7,Y
2015-09-08,10.5,Y
2015-09-09,9.0,Y
2015-09-10,9.1,Y
2015-09-11,8.3,Y
2015-09-12,11.2,Y
2015-09-13,11.8,Y
2015-09-14,12.5,Y
2015-09-15,11.3,Y
2015-09-16,9.6,Y
2015-09-17,12.6,Y
2015-09-18,12.8,Y
2015-09-19,9.7,Y
2015-09-20,6.7,Y
2015-09-21,8.5,Y
2015-09-22,9.1,Y
2015-09-23,10.6,Y
2015-09-24,10.3,Y
2015-09-25,9.5,Y
2015-09-26,7.0,Y
2015-09-27,7.7,Y
2015-09-28,6.4,Y
2015-09-29,7.1,Y
2015-09-30,9.0,Y
2015-10-01,10.1,Y
2015-10-02,11.6,Y
2015-10-03,4.9,Y
2015-10-04,6.7,Y
2015-10-05,2.6,Y
2015-10-06,2.3,Y
2015-10-07,2.0,Y
2015-10-08,3.7,Y
2015-10-09,4.4,Y
2015-10-10,4.7,Y
2015-10-11,5.0,Y
2015-10-12,4.1,Y
2015-10-13,1.5,Y
2015-10-14,0.1,Y
2015-10-15,-0.6,Y
2015-10-16,0.3,Y
2015-10-17,0.5,Y
2015-10-18,1.5,Y
2015-10-19,2.1,Y
2015-10-20,3.9,Y
2015-10-21,5.7,Y
2015-10-22,8.8,Y
2015-10-23,5.9,Y
2015-10-24,6.1,Y
2015-10-25,6.7,Y
2015-10-26,2.7,Y
2015-10-27,3.5,Y
2015-10-28,2.2,Y
2015-10-29,2.5,Y
2015-10-30,3.4,Y
2015-10-31,7.0,Y
2015-11-01,8.5,Y
2015-11-02,8.9,Y
2015-11-03,5.2,Y
2015-11-04,3.0,Y
2015-11-05,0.3,Y
2015-11-06,5.1,Y
2015-11-07,6.6,Y
2015-11-08,2.5,Y
2015-11-09,4.9,Y
2015-11-10,2.6,Y
2015-11-11,0.3,Y
2015-11-12,-1.4,Y
2015-11-13,2.6,Y
2015-11-14,1.1,Y
2015-11-15,-1.8,Y
2015-11-16,-0.5,Y
2015-11-17,0.9,Y
2015-11-18,-0.5,Y
2015-11-19,-3.5,Y
2015-11-20,-8.3,Y
2015-11-21,-11.2,Y
2015-11-22,-11.1,Y
2015-11-23,-8.8,Y
2015-11-24,0.2,Y
2015-11-25,2.0,Y
2015-11-26,-1.9,Y
2015-11-27,6.7,Y
2015-11-28,2.8,Y
2015-11-29,0.8,Y
2015-11-30,-2.7,Y
2015-12-01,-4.2,Y
2015-12-02,-1.8,Y
2015-12-03,-0.9,Y
2015-12-04,0.3,Y
2015-12-05,6.4,Y
2015-12-06,6.9,Y
2015-12-07,0.4,Y
2015-12-08,1.5,Y
2015-12-09,4.7,Y
2015-12-10,5.6,Y
2015-12-11,-1.6,Y
2015-12-12,-7.0,Y
2015-12-13,-9.0,Y
2015-12-14,-11.1,Y
2015-12-15,-11.1,Y
2015-12-16,-6.9,Y
2015-12-17,-0.6,Y
2015-12-18,4.9,Y
2015-12-19,3.9,Y
2015-12-20,8.9,Y
2015-12-21,6.1,Y
2015-12-22,2.2,Y
2015-12-23,2.4,Y
2015-12-24,3.2,Y
2015-12-25,3.2,Y
2015-12-26,-5.5,Y
2015-12-27,-9.9,Y
2015-12-28,-8.0,Y
2015-12-29,-9.3,Y
2015-12-30,-2.8,Y
2015-12-31,-5.6,Y
2016-01-01,-2.7,Y
2016-01-02,-5.6,Y
2016-01-03,-10.8,Y
2016-01-04,-16.5,Y
2016-01-05,-15.8,Y
2016-01-06,-23.5,Y
2016-01-07,-20.5,Y
2016-01-08,-15.5,Y
2016-01-09,-16.3,Y
2016-01-10,-9.4,Y
2016-01-11,-4.0,Y
2016-01-12,-5.9,Y
2016-01-13,-12.4,Y
2016-01-14,-22.2,Y
2016-01-15,-24.7,Y
2016-01-16,-23.6,Y
2016-01-17,-16.8,Y
2016-01-18,-12.1,Y
2016-01-19,-18.3,Y
2016-01-20,-14.1,Y
2016-01-21,-13.4,Y
2016-01-22,-16.0,Y
2016-01-23,-5.0,Y
2016-01-24,-4.2,Y
2016-01-25,-4.1,Y
2016-01-26,2.0,Y
2016-01-27,2.6,Y
2016-01-28,-0.4,Y
2016-01-29,2.5,Y
2016-01-30,1.3,Y
2016-01-31,-3.2,Y
2016-02-01,-7.4,Y
2016-02-02,0.1,Y
2016-02-03,-4.9,Y
2016-02-04,-6.3,Y
2016-02-05,-4.9,Y
2016-02-06,1.6,Y
2016-02-07,3.4,Y
2016-02-08,1.8,Y
2016-02-09,1.3,Y
2016-02-10,-0.2,Y
2016-02-11,-2.1,Y
2016-02-12,-4.4,Y
2016-02-13,-7.7,Y
2016-02-14,-12.7,Y
2016-02-15,-12.6,Y
2016-02-16,-9.2,Y
2016-02-17,-1.6,Y
2016-02-18,-6.6,Y
2016-02-19,-2.5,Y
2016-02-20,-1.4,Y
2016-02-21,-1.5,Y
2016-02-22,-1.8,Y
2016-02-23,-4.5,Y
2016-02-24,-5.5,Y
2016-02-25,-5.8,Y
2016-02-26,-5.9,Y
2016-02-27,-7.5,Y
2016-02-28,-6.8,Y
2016-02-29,-7.8,Y
2016-03-01,-3.6,Y
2016-03-02,-3.4,Y
2016-03-03,-1.4,Y
2016-03-04,-0.8,Y
2016-03-05,-1.3,Y
2016-03-06,-2.1,Y
2016-03-07,-1.3,Y
2016-03-08,-0.8,Y
2016-03-09,-1.0,Y
2016-03-10,0.8,Y
2016-03-11,0.5,Y
2016-03-12,-3.1,Y
2016-03-13,2.3,Y
2016-03-14,5.3,Y
2016-03-15,5.7,Y
2016-03-16,3.3,Y
2016-03-17,1.9,Y
2016-03-18,2.0,Y
2016-03-19,3.4,Y
2016-03-20,3.8,Y
2016-03-21,1.5,Y
2016-03-22,1.7,Y
2016-03-23,0.1,Y
2016-03-24,-2.0,Y
2016-03-25,1.9,Y
2016-03-26,1.5,Y
2016-03-27,3.4,Y
2016-03-28,5.2,Y
2016-03-29,3.3,Y
2016-03-30,2.2,Y
2016-03-31,1.7,Y
2016-04-01,2.2,Y
2016-04-02,2.4,Y
2016-04-03,5.0,Y
2016-04-04,3.8,Y
2016-04-05,3.7,Y
2016-04-06,4.4,Y
2016-04-07,4.8,Y
2016-04-08,3.2,Y
2016-04-09,2.3,Y
2016-04-10,2.9,Y
2016-04-11,3.5,Y
2016-04-12,2.7,Y
2016-04-13,3.3,Y
2016-04-14,1.1,Y
2016-04-15,3.6,Y
2016-04-16,4.4,Y
2016-04-17,3.1,Y
2016-04-18,2.6,Y
2016-04-19,3.5,Y
2016-04-20,4.4,Y
2016-04-21,5.0,Y
2016-04-22,3.4,Y
2016-04-23,1.0,Y
2016-04-24,1.6,Y
2016-04-25,-0.3,Y
2016-04-26,1.3,Y
2016-04-27,2.3,Y
2016-04-28,1.7,Y
2016-04-29,4.5,Y
2016-04-30,7.0,Y
2016-05-01,6.0,Y
2016-05-02,5.9,Y
2016-05-03,9.6,Y
2016-05-04,9.2,Y
2016-05-05,8.7,Y
2016-05-06,11.1,Y
2016-05-07,10.8,Y
2016-05-08,13.5,Y
2016-05-09,14.8,Y
2016-05-10,12.2,Y
2016-05-11,9.0,Y
2016-05-12,11.3,Y
2016-05-13,5.4,Y
2016-05-14,6.0,Y
2016-05-15,7.6,Y
2016-05-16,6.4,Y
2016-05-17,7.7,Y
2016-05-18,10.0,Y
2016-05-19,8.8,Y
2016-05-20,9.6,Y
2016-05-21,11.7,Y
2016-05-22,11.8,Y
2016-05-23,14.7,Y
2016-05-24,8.5,Y
2016-05-25,10.1,Y
2016-05-26,7.8,Y
2016-05-27,9.7,Y
2016-05-28,11.3,Y
2016-05-29,11.5,Y
2016-05-30,12.8,Y
2016-05-31,15.6,Y
2016-06-01,17.6,Y
2016-06-02,18.0,Y
2016-06-03,17.3,Y
2016-06-04,13.0,Y
2016-06-05,10.9,Y
2016-06-06,14.0,Y
2016-06-07,16.0,Y
2016-06-08,10.9,Y
2016-06-09,9.0,Y
2016-06-10,6.8,Y
2016-06-11,9.5,Y
2016-06-12,10.1,Y
2016-06-13,11.8,Y
2016-06-14,15.0,Y
2016-06-15,12.7,Y
2016-06-16,16.1,Y
2016-06-17,13.9,Y
2016-06-18,13.8,Y
2016-06-19,11.4,Y
2016-06-20,10.7,Y
2016-06-21,14.9,Y
2016-06-22,14.6,Y
2016-06-23,15.7,Y
2016-06-24,16.9,Y
2016-06-25,19.6,Y
2016-06-26,16.2,Y
2016-06-27,14.4,Y
2016-06-28,13.8,Y
2016-06-29,14.0,Y
2016-06-30,11.7,Y
2016-07-01,12.2,Y
2016-07-02,13.1,Y
2016-07-03,11.5,Y
2016-07-04,10.9,Y
2016-07-05,12.0,Y
2016-07-06,12.8,Y
2016-07-07,12.4,Y
2016-07-08,13.4,Y
2016-07-09,14.7,Y
2016-07-10,14.8,Y
2016-07-11,15.7,Y
2016-07-12,15.1,Y
2016-07-13,14.6,Y
2016-07-14,15.4,Y
2016-07-15,15.8,Y
2016-07-16,14.1,Y
2016-07-17,14.2,Y
2016-07-18,12.8,Y
2016-07-19,13.1,Y
2016-07-20,17.3,Y
2016-07-21,17.4,Y
2016-07-22,17.9,Y
2016-07-23,19.3,Y
2016-07-24,20.6,Y
2016-07-25,17.8,Y
2016-07-26,17.0,Y
2016-07-27,15.3,Y
2016-07-28,15.9,Y
2016-07-29,15.1,Y
2016-07-30,14.9,Y
2016-07-31,11.5,Y
2016-08-01,12.6,Y
2016-08-02,12.7,Y
2016-08-03,12.9,Y
2016-08-04,13.8,Y
2016-08-05,13.9,Y
2016-08-06,13.5,Y
2016-08-07,13.2,Y
2016-08-08,13.2,Y
2016-08-09,11.1,Y
2016-08-10,8.2,Y
2016-08-11,8.4,Y
2016-08-12,8.6,Y
2016-08-13,14.9,Y
2016-08-14,11.5,Y
2016-08-15,12.2,Y
2016-08-16,15.2,Y
2016-08-17,12.5,Y
2016-08-18,14.3,Y
2016-08-19,12.8,Y
2016-08-20,15.0,Y
2016-08-21,14.8,Y
2016-08-22,11.6,Y
2016-08-23,15.1,Y
2016-08-24,12.2,Y
2016-08-25,16.1,Y
2016-08-26,16.2,Y
2016-08-27,14.6,Y
2016-08-28,9.0,Y
2016-08-29,7.1,Y
2016-08-30,9.4,Y
2016-08-31,13.1,Y
2016-09-01,15.7,Y
2016-09-02,12.8,Y
2016-09-03,11.7,Y
2016-09-04,9.4,Y
2016-09-05,8.5,Y
2016-09-06,12.9,Y
