Datum,Tid (UTC),Snödjup,Kvalitet
2015-03-13,06:00:00,0.0,G
2015-03-21,06:00:00,0.02,G
2015-03-26,06:00:00,0.0,G
2015-04-05,06:00:00,0.0,G
2015-04-16,06:00:00,0.0,G
2015-05-03,06:00:00,0.0,G
2015-05-08,06:00:00,0.0,G
2015-05-21,06:00:00,0.0,G
2015-06-02,06:00:00,0.0,Y
2015-06-03,06:00:00,0.0,G
2015-06-14,06:00:00,0.0,G
2015-06-27,06:00:00,0.0,G
2015-07-29,06:00:00,0.0,G
2015-08-01,06:00:00,0.0,G
2015-08-07,06:00:00,0.0,G
2015-08-28,06:00:00,0.0,G
2015-09-02,06:00:00,0.0,G
2015-09-06,06:00:00,0.0,G
2015-09-09,06:00:00,0.0,G
2015-09-27,06:00:00,0.0,G
2015-10-11,06:00:00,0.0,G
2015-11-03,06:00:00,0.0,G
2015-11-11,06:00:00,0.0,G
2015-12-08,06:00:00,0.0,G
2015-12-19,06:00:00,0.0,G
2016-01-30,06:00:00,0.0,G
2016-02-03,06:00:00,-0.02,G
2016-02-12,06:00:00,0.0,G
2016-02-23,06:00:00,-0.02,G
2016-03-05,06:00:00,-0.02,G
2016-03-15,06:00:00,0.0,G
2016-03-27,06:00:00,0.0,G
2016-04-12,06:00:00,0.0,G
2016-05-04,06:00:00,0.0,G
2016-05-05,06:00:00,0.0,G
2016-05-11,06:00:00,0.0,G
2016-05-14,06:00:00,0.0,G
2016-05-24,06:00:00,0.0,G
2016-05-27,06:00:00,0.0,G
2016-06-02,06:00:00,0.0,G
2016-06-14,06:00:00,0.0,G
2016-06-19,06:00:00,0.0,G
2016-06-24,06:00:00,0.0,G
2016-06-26,06:00:00,0.0,G
2016-06-29,06:00:00,0.0,G
2016-06-30,06:00:00,0.0,G
2016-07-02,06:00:00,0.0,G
2016-07-20,06:00:00,0.0,G
2016-07-21,06:00:00,0.0,G
2016-07-23,06:00:00,0.0,G
2016-08-19,06:00:00,0.0,G
2016-08-21,06:00:00,0.0,G
2016-08-30,06:00:00,0.0,G
2016-09-02,06:00:00,0.0,G
2016-09-04,06:00:00,0.0,G
2016-09-06,06:00:00,0.0,G
2016-09-08,06:00:00,0.0,G
2016-09-15,06:00:00,0.0,G
2016-09-18,06:00:00,0.0,G
2016-09-21,06:00:00,0.0,G
2016-09-23,06:00:00,0.0,G
2016-09-27,06:00:00,0.0,G
2016-09-28,06:00:00,0.0,G
2016-09-30,06:00:00,0.0,G
2016-10-04,06:00:00,0.0,G
2016-10-12,06:00:00,0.0,G
2016-10-13,06:00:00,0.0,G
2016-10-14,06:00:00,0.0,G
2016-10-15,06:00:00,0.0,G
2016-10-17,06:00:00,-0.02,G
2016-10-18,06:00:00,0.0,G
2016-10-20,06:00:00,-0.02,G
2016-10-27,06:00:00,0.0,G
2016-11-02,06:00:00,0.0,G
2016-11-06,06:00:00,0.0,G
2016-11-07,06:00:00,-0.02,G
2016-11-09,06:00:00,-0.02,G
2016-11-16,06:00:00,0.0,G
2016-11-25,06:00:00,0.0,G
2016-12-01,06:00:00,0.0,G
2016-12-06,06:00:00,0.0,G
2016-12-13,06:00:00,0.0,G
2016-12-17,06:00:00,-0.02,G
2016-12-19,06:00:00,0.0,G
2017-01-25,06:00:00,-0.02,G
2017-01-30,06:00:00,0.0,G
2017-03-10,06:00:00,-0.02,G
2017-03-28,06:00:00,0.0,G
2017-04-02,06:00:00,0.0,G
2017-04-03,06:00:00,0.0,G
2017-04-24,06:00:00,0.0,G
2017-04-26,06:00:00,0.0,G
2017-05-08,06:00:00,0.0,G
2017-05-13,06:00:00,0.0,G
2017-05-22,06:00:00,0.0,G
2017-06-02,06:00:00,0.0,G
2017-07-05,06:00:00,0.0,G
2017-08-08,06:00:00,0.0,G
2017-09-03,06:00:00,0.0,G
2017-09-07,06:00:00,0.0,G
2017-09-09,06:00:00,0.0,G
2017-10-01,06:00:00,0.0,G
2017-10-04,06:00:00,0.0,G
2017-10-05,06:00:00,0.0,G
2017-10-13,06:00:00,0.0,G
2017-10-15,06:00:00,0.0,G
2017-10-16,06:00:00,0.0,G
2017-10-17,06:00:00,0.0,G
2017-10-19,06:00:00,0.0,G
2017-10-20,06:00:00,0.0,G
2017-10-21,06:00:00,0.0,G
2017-10-24,06:00:00,0.0,G
2017-10-27,06:00:00,0.0,G
2017-10-31,06:00:00,0.0,G
2017-11-05,06:00:00,0.0,G
2017-11-07,06:00:00,0.0,G
2017-11-08,06:00:00,0.0,G
2017-11-11,06:00:00,0.0,G
2017-11-13,06:00:00,0.0,G
2017-11-15,06:00:00,-0.02,G
2017-11-17,06:00:00,0.0,G
2017-11-18,06:00:00,0.0,G
2017-11-24,06:00:00,0.0,G
2017-12-01,06:00:00,0.0,G
2017-12-05,06:00:00,0.0,G
2017-12-11,06:00:00,0.0,G
2017-12-20,06:00:00,-0.02,G
2017-12-26,06:00:00,-0.02,G
2018-01-09,06:00:00,0.0,G
2018-01-22,06:00:00,0.05,G
2018-01-31,06:00:00,-0.02,G
2018-02-02,06:00:00,-0.02,G
2018-04-27,06:00:00,0.0,G
2018-05-02,06:00:00,0.0,G
2018-07-01,06:00:00,0.0,G
2018-09-16,06:00:00,0.0,G
2018-10-07,06:00:00,0.0,G
2018-10-26,06:00:00,0.0,G
2018-11-22,06:00:00,0.0,G
2019-01-10,06:00:00,-0.02,G
2019-03-10,06:00:00,-0.02,G
2019-03-13,06:00:00,-0.02,G
2019-06-01,06:00:00,0.0,Y
2019-06-02,06:00:00,0.0,Y
2019-06-03,06:00:00,0.0,Y
2019-06-04,06:00:00,0.0,Y
2019-06-05,06:00:00,0.0,Y
2019-06-06,06:00:00,0.0,Y
2019-06-07,06:00:00,0.0,Y
2019-06-08,06:00:00,0.0,Y
2019-06-09,06:00:00,0.0,Y
2019-06-10,06:00:00,0.0,Y
2019-06-11,06:00:00,0.0,Y
2019-06-12,06:00:00,0.0,Y
2019-06-13,06:00:00,0.0,Y
2019-06-14,06:00:00,0.0,Y
2019-06-15,06:00:00,0.0,Y
2019-06-16,06:00:00,0.0,Y
2019-06-17,06:00:00,0.0,Y
2019-06-18,06:00:00,0.0,Y
2019-06-19,06:00:00,0.0,Y
2019-06-20,06:00:00,0.0,Y
2019-06-21,06:00:00,0.0,Y
2019-06-22,06:00:00,0.0,Y
2019-06-23,06:00:00,0.0,Y
2019-06-24,06:00:00,0.0,Y
2019-06-25,06:00:00,0.0,Y
2019-06-26,06:00:00,0.0,Y
2019-06-27,06:00:00,0.0,Y
2019-06-28,06:00:00,0.0,G
2019-06-29,06:00:00,0.0,Y
2019-06-30,06:00:00,0.0,Y
2019-07-01,06:00:00,0.0,Y
2019-09-20,06:00:00,0.0,G
2019-11-28,06:00:00,0.0,G
2019-11-30,06:00:00,-0.02,G
2019-12-18,06:00:00,0.0,G
2020-05-21,06:00:00,0.0,G
2020-05-27,06:00:00,0.0,G
2020-08-11,06:00:00,0.0,Y
