Datum,Tid (UTC),Snödjup,Kvalitet
2023-09-18,06:00:00,0.0,G
2023-09-19,06:00:00,0.0,G
2023-09-20,06:00:00,0.0,G
2023-09-21,06:00:00,0.0,G
2023-09-22,06:00:00,0.0,G
2023-09-23,06:00:00,0.0,G
2023-09-24,06:00:00,0.0,G
2023-09-25,06:00:00,0.0,G
2023-09-26,06:00:00,0.0,G
2023-09-27,06:00:00,0.0,G
2023-09-28,06:00:00,0.0,G
2023-09-29,06:00:00,0.0,G
2023-09-30,06:00:00,0.0,G
2023-10-01,06:00:00,0.0,G
2023-10-02,06:00:00,0.0,G
2023-10-03,06:00:00,0.0,G
2023-10-04,06:00:00,0.0,G
2023-10-05,06:00:00,0.0,G
2023-10-06,06:00:00,0.0,G
2023-10-07,06:00:00,0.0,G
2023-10-08,06:00:00,0.0,G
2023-10-09,06:00:00,0.0,G
2023-10-10,06:00:00,0.0,G
2023-10-11,06:00:00,0.0,G
2023-10-12,06:00:00,0.0,G
2023-10-13,06:00:00,0.0,G
2023-10-14,06:00:00,0.0,G
2023-10-15,06:00:00,0.0,G
2023-10-16,06:00:00,0.0,G
2023-10-17,06:00:00,0.0,G
2023-10-18,06:00:00,0.0,G
2023-10-19,06:00:00,0.0,G
2023-10-20,06:00:00,0.0,G
2023-10-21,06:00:00,0.0,G
2023-10-22,06:00:00,0.0,G
2023-10-23,06:00:00,0.0,G
2023-10-24,06:00:00,0.0,G
2023-10-25,06:00:00,0.0,G
2023-10-26,06:00:00,0.0,G
2023-10-27,06:00:00,0.0,G
2023-10-28,06:00:00,0.0,G
2023-10-29,06:00:00,0.0,G
2023-10-30,06:00:00,0.02,G
2023-10-31,06:00:00,0.2,G
2023-11-01,06:00:00,0.15,G
2023-11-02,06:00:00,0.15,G
2023-11-03,06:00:00,0.1,G
2023-11-04,06:00:00,0.0,G
2023-11-05,06:00:00,0.0,G
2023-11-06,06:00:00,0.0,G
2023-11-07,06:00:00,0.0,G
2023-11-08,06:00:00,0.0,G
2023-11-09,06:00:00,0.0,G
2023-11-10,06:00:00,0.0,G
2023-11-11,06:00:00,0.0,G
2023-11-12,06:00:00,0.0,G
2023-11-13,06:00:00,0.0,G
2023-11-14,06:00:00,0.01,G
2023-11-15,06:00:00,0.01,G
2023-11-16,06:00:00,0.01,G
2023-11-17,06:00:00,0.01,G
2023-11-18,06:00:00,0.01,G
2023-11-19,06:00:00,0.01,G
2023-11-20,06:00:00,0.01,G
2023-11-21,06:00:00,0.01,G
2023-11-22,06:00:00,0.01,G
2023-11-23,06:00:00,0.02,G
2023-11-24,06:00:00,0.02,G
2023-11-25,06:00:00,0.01,G
2023-11-26,06:00:00,0.01,G
2023-11-27,06:00:00,0.01,G
2023-11-28,06:00:00,0.02,G
2023-11-29,06:00:00,0.12,G
2023-11-30,06:00:00,0.12,G
2023-12-01,06:00:00,0.12,G
2023-12-02,06:00:00,0.13,G
2023-12-03,06:00:00,0.13,G
2023-12-04,06:00:00,0.13,G
2023-12-05,06:00:00,0.13,G
2023-12-06,06:00:00,0.12,G
2023-12-07,06:00:00,0.12,G
2023-12-08,06:00:00,0.2,G
2023-12-09,06:00:00,0.23,G
2023-12-10,06:00:00,0.26,G
2023-12-11,06:00:00,0.26,G
2023-12-12,06:00:00,0.28,G
2023-12-13,06:00:00,0.29,G
2023-12-14,06:00:00,0.29,G
2023-12-15,06:00:00,0.29,G
2023-12-16,06:00:00,0.29,G
2023-12-17,06:00:00,0.17,G
2023-12-18,06:00:00,0.13,G
2023-12-19,06:00:00,0.05,G
2023-12-20,06:00:00,0.05,G
2023-12-21,06:00:00,0.08,G
2023-12-22,06:00:00,0.2,G
2023-12-23,06:00:00,0.23,G
2023-12-24,06:00:00,0.23,G
2023-12-25,06:00:00,0.25,G
2023-12-26,06:00:00,0.26,G
2023-12-27,06:00:00,0.26,G
2023-12-28,06:00:00,0.26,G
2023-12-29,06:00:00,0.35,G
2023-12-30,06:00:00,0.38,G
2023-12-31,06:00:00,0.39,G
2024-01-01,06:00:00,0.39,G
2024-01-02,06:00:00,0.4,G
2024-01-03,06:00:00,0.41,G
2024-01-04,06:00:00,0.41,G
2024-01-05,06:00:00,0.42,G
2024-01-06,06:00:00,0.42,G
2024-01-07,06:00:00,0.42,G
2024-01-08,06:00:00,0.42,G
2024-01-09,06:00:00,0.42,G
2024-01-10,06:00:00,0.42,G
2024-01-11,06:00:00,0.3,G
2024-01-12,06:00:00,0.3,G
2024-01-13,06:00:00,0.3,G
2024-01-14,06:00:00,0.31,G
2024-01-15,06:00:00,0.35,G
2024-01-16,06:00:00,0.35,G
2024-01-17,06:00:00,0.35,G
2024-01-18,06:00:00,0.4,G
2024-01-19,06:00:00,0.4,G
2024-01-20,06:00:00,0.4,G
2024-01-21,06:00:00,0.4,G
2024-01-22,06:00:00,0.4,G
2024-01-23,06:00:00,0.3,G
2024-01-24,06:00:00,0.32,G
2024-01-25,06:00:00,0.32,G
2024-01-26,06:00:00,0.32,G
2024-01-27,06:00:00,0.43,G
2024-01-28,06:00:00,0.34,G
2024-01-29,06:00:00,0.3,G
2024-01-30,06:00:00,0.28,G
2024-01-31,06:00:00,0.25,G
2024-02-01,06:00:00,0.25,G
2024-02-02,06:00:00,0.25,G
2024-02-03,06:00:00,0.25,G
2024-02-04,06:00:00,0.25,G
2024-02-05,06:00:00,0.25,G
2024-02-06,06:00:00,0.25,G
2024-02-07,06:00:00,0.25,G
2024-02-08,06:00:00,0.25,G
2024-02-09,06:00:00,0.25,G
2024-02-10,06:00:00,0.25,G
2024-02-11,06:00:00,0.25,G
2024-02-12,06:00:00,0.25,G
2024-02-13,06:00:00,0.33,G
2024-02-14,06:00:00,0.35,G
2024-02-15,06:00:00,0.35,G
2024-02-16,06:00:00,0.3,G
2024-02-17,06:00:00,0.28,G
2024-02-18,06:00:00,0.28,G
2024-02-19,06:00:00,0.29,G
2024-02-20,06:00:00,0.29,G
2024-02-21,06:00:00,0.28,G
2024-02-22,06:00:00,0.28,G
2024-02-23,06:00:00,0.25,G
2024-02-24,06:00:00,0.22,G
2024-02-25,06:00:00,0.22,G
2024-02-26,06:00:00,0.22,G
2024-02-27,06:00:00,0.22,G
2024-02-28,06:00:00,0.22,G
2024-02-29,06:00:00,0.22,G
2024-03-01,06:00:00,0.22,G
2024-03-02,06:00:00,0.2,G
2024-03-03,06:00:00,0.2,G
2024-03-04,06:00:00,0.18,G
2024-03-05,06:00:00,0.18,G
2024-03-06,06:00:00,0.18,G
2024-03-07,06:00:00,0.18,G
2024-03-08,06:00:00,0.15,G
2024-03-09,06:00:00,0.15,G
2024-03-10,06:00:00,0.15,G
2024-03-11,06:00:00,0.15,G
2024-03-12,06:00:00,0.15,G
2024-03-13,06:00:00,0.06,G
2024-03-14,06:00:00,0.06,G
2024-03-15,06:00:00,0.0,G
2024-03-16,06:00:00,0.0,G
2024-03-17,06:00:00,0.03,G
2024-03-18,06:00:00,0.03,G
2024-03-24,06:00:00,0.0,G
2024-03-25,06:00:00,0.0,G
2024-03-26,06:00:00,0.0,G
2024-03-27,06:00:00,0.0,G
2024-03-28,06:00:00,0.0,Y
2024-03-29,06:00:00,0.0,G
2024-03-30,06:00:00,0.0,G
2024-03-31,06:00:00,0.0,G
2024-04-01,06:00:00,0.0,G
2024-04-02,06:00:00,0.0,G
2024-04-03,06:00:00,0.0,G
2024-04-04,06:00:00,0.0,G
2024-04-05,06:00:00,0.1,G
2024-04-06,06:00:00,0.08,G
2024-04-07,06:00:00,0.0,G
2024-04-08,06:00:00,0.0,G
2024-04-09,06:00:00,0.0,G
2024-04-10,06:00:00,0.0,G
2024-04-11,06:00:00,0.0,G
2024-04-12,06:00:00,0.0,G
2024-04-13,06:00:00,0.0,G
2024-04-14,06:00:00,0.0,G
2024-04-15,06:00:00,0.0,G
2024-04-16,06:00:00,0.0,G
2024-04-17,06:00:00,0.0,G
2024-04-18,06:00:00,0.0,G
2024-04-19,06:00:00,0.0,G
2024-04-20,06:00:00,0.0,G
2024-04-21,06:00:00,0.0,G
2024-04-22,06:00:00,0.0,G
2024-04-23,06:00:00,0.0,G
2024-04-24,06:00:00,0.0,G
2024-04-25,06:00:00,0.0,G
2024-04-26,06:00:00,0.0,G
2024-04-27,06:00:00,0.0,G
2024-04-28,06:00:00,0.0,G
2024-04-29,06:00:00,0.0,G
2024-04-30,06:00:00,0.0,G
2024-05-01,06:00:00,0.0,G
2024-05-02,06:00:00,0.0,G
2024-05-03,06:00:00,0.0,G
2024-05-04,06:00:00,0.0,G
2024-05-05,06:00:00,0.0,G
2024-05-06,06:00:00,0.0,G
2024-05-07,06:00:00,0.0,G
2024-05-08,06:00:00,0.0,G
2024-05-09,06:00:00,0.0,G
2024-05-10,06:00:00,0.0,G
2024-05-11,06:00:00,0.0,G
2024-05-12,06:00:00,0.0,G
2024-05-13,06:00:00,0.0,G
2024-05-14,06:00:00,0.0,G
2024-05-15,06:00:00,0.0,G
2024-05-16,06:00:00,0.0,G
2024-05-17,06:00:00,0.0,G
2024-05-18,06:00:00,0.0,G
2024-05-19,06:00:00,0.0,G
2024-05-20,06:00:00,0.0,G
2024-05-21,06:00:00,0.0,G
2024-05-22,06:00:00,0.0,G
2024-05-23,06:00:00,0.0,G
2024-05-24,06:00:00,0.0,G
2024-05-25,06:00:00,0.0,G
2024-05-26,06:00:00,0.0,G
2024-05-27,06:00:00,0.0,G
2024-05-28,06:00:00,0.0,G
2024-05-29,06:00:00,0.0,G
2024-05-30,06:00:00,0.0,G
2024-05-31,06:00:00,0.0,G
2024-06-01,06:00:00,0.0,G
2024-06-02,06:00:00,0.0,G
2024-06-03,06:00:00,0.0,G
2024-06-04,06:00:00,0.0,G
2024-06-05,06:00:00,0.0,G
2024-06-06,06:00:00,0.0,G
2024-06-07,06:00:00,0.0,G
2024-06-08,06:00:00,0.0,G
2024-06-09,06:00:00,0.0,G
2024-06-10,06:00:00,0.0,G
2024-06-11,06:00:00,0.0,G
2024-06-12,06:00:00,0.0,G
2024-06-13,06:00:00,0.0,G
2024-06-14,06:00:00,0.0,G
2024-06-15,06:00:00,0.0,G
2024-06-16,06:00:00,0.0,G
2024-06-17,06:00:00,0.0,G
2024-06-18,06:00:00,0.0,G
2024-06-19,06:00:00,0.0,G
2024-06-20,06:00:00,0.0,G
2024-06-21,06:00:00,0.0,G
2024-06-22,06:00:00,0.0,G
2024-06-23,06:00:00,0.0,G
2024-06-24,06:00:00,0.0,G
2024-06-25,06:00:00,0.0,G
2024-06-26,06:00:00,0.0,G
2024-06-27,06:00:00,0.0,G
2024-06-28,06:00:00,0.0,G
2024-06-29,06:00:00,0.0,G
2024-06-30,06:00:00,0.0,G
2024-07-01,06:00:00,0.0,G
2024-07-02,06:00:00,0.0,G
2024-07-03,06:00:00,0.0,G
2024-07-04,06:00:00,0.0,G
2024-07-05,06:00:00,0.0,G
2024-07-06,06:00:00,0.0,G
2024-07-07,06:00:00,0.0,G
2024-07-08,06:00:00,0.0,G
2024-07-09,06:00:00,0.0,G
2024-07-10,06:00:00,0.0,G
2024-07-11,06:00:00,0.0,G
2024-07-12,06:00:00,0.0,G
2024-07-13,06:00:00,0.0,G
2024-07-14,06:00:00,0.0,G
2024-07-15,06:00:00,0.0,G
2024-07-16,06:00:00,0.0,G
2024-07-17,06:00:00,0.0,G
2024-07-18,06:00:00,0.0,G
2024-07-19,06:00:00,0.0,G
2024-07-20,06:00:00,0.0,G
2024-07-21,06:00:00,0.0,G
2024-07-22,06:00:00,0.0,G
2024-07-23,06:00:00,0.0,G
2024-07-24,06:00:00,0.0,G
2024-07-25,06:00:00,0.0,G
2024-07-26,06:00:00,0.0,G
2024-07-27,06:00:00,0.0,G
2024-07-28,06:00:00,0.0,G
2024-07-29,06:00:00,0.0,G
2024-07-30,06:00:00,0.0,G
2024-07-31,06:00:00,0.0,G
2024-08-01,06:00:00,0.0,G
2024-08-02,06:00:00,0.0,G
2024-08-03,06:00:00,0.0,G
2024-08-04,06:00:00,0.0,G
2024-08-05,06:00:00,0.0,G
2024-08-06,06:00:00,0.0,G
2024-08-07,06:00:00,0.0,G
2024-08-08,06:00:00,0.0,G
2024-08-09,06:00:00,0.0,G
2024-08-10,06:00:00,0.0,G
2024-08-11,06:00:00,0.0,G
2024-08-12,06:00:00,0.0,G
2024-08-13,06:00:00,0.0,G
2024-08-14,06:00:00,0.0,G
2024-08-15,06:00:00,0.0,G
2024-08-16,06:00:00,0.0,G
2024-08-17,06:00:00,0.0,G
2024-08-18,06:00:00,0.0,G
2024-08-19,06:00:00,0.0,G
2024-08-20,06:00:00,0.0,G
2024-08-21,06:00:00,0.0,G
2024-08-22,06:00:00,0.0,G
2024-08-23,06:00:00,0.0,G
2024-08-24,06:00:00,0.0,G
2024-08-25,06:00:00,0.0,G
2024-08-26,06:00:00,0.0,G
2024-08-27,06:00:00,0.0,G
2024-08-28,06:00:00,0.0,G
2024-08-29,06:00:00,0.0,G
2024-08-30,06:00:00,0.0,G
2024-08-31,06:00:00,0.0,G
2024-09-01,06:00:00,0.0,G
2024-09-02,06:00:00,0.0,G
2024-09-03,06:00:00,0.0,G
2024-09-04,06:00:00,0.0,G
2024-09-05,06:00:00,0.0,G
2024-09-06,06:00:00,0.0,G
2024-09-07,06:00:00,0.0,G
2024-09-08,06:00:00,0.0,G
2024-09-09,06:00:00,0.0,G
2024-09-10,06:00:00,0.0,G
2024-09-11,06:00:00,0.0,G
2024-09-12,06:00:00,0.0,G
2024-09-13,06:00:00,0.0,G
2024-09-14,06:00:00,0.0,G
2024-09-15,06:00:00,0.0,G
2024-09-16,06:00:00,0.0,G
2024-09-17,06:00:00,0.0,G
2024-09-18,06:00:00,0.0,G
2024-09-19,06:00:00,0.0,G
2024-09-20,06:00:00,0.0,G
2024-09-21,06:00:00,0.0,G
2024-09-22,06:00:00,0.0,G
2024-09-23,06:00:00,0.0,G
2024-09-24,06:00:00,0.0,G
2024-09-25,06:00:00,0.0,G
2024-09-26,06:00:00,0.0,G
2024-09-27,06:00:00,0.0,G
2024-09-28,06:00:00,0.0,G
2024-09-29,06:00:00,0.0,G
2024-09-30,06:00:00,0.0,G
2024-10-01,06:00:00,0.0,G
2024-10-02,06:00:00,0.0,G
2024-10-03,06:00:00,0.0,G
2024-10-04,06:00:00,0.0,G
2024-10-05,06:00:00,0.0,G
2024-10-06,06:00:00,0.0,G
2024-10-07,06:00:00,0.0,G
2024-10-08,06:00:00,0.0,G
2024-10-09,06:00:00,0.0,G
2024-10-10,06:00:00,0.0,G
2024-10-11,06:00:00,0.0,G
2024-10-12,06:00:00,0.0,G
2024-10-13,06:00:00,0.0,G
2024-10-14,06:00:00,0.0,G
2024-10-15,06:00:00,0.0,G
2024-10-16,06:00:00,0.0,G
2024-10-17,06:00:00,0.0,G
2024-10-18,06:00:00,0.0,G
2024-10-19,06:00:00,0.0,G
2024-10-20,06:00:00,0.0,G
2024-10-21,06:00:00,0.0,G
2024-10-22,06:00:00,0.0,G
2024-10-23,06:00:00,0.0,G
2024-10-24,06:00:00,0.0,G
2024-10-25,06:00:00,0.0,G
2024-10-26,06:00:00,0.0,G
2024-10-27,06:00:00,0.0,G
2024-10-28,06:00:00,0.0,G
2024-10-29,06:00:00,0.0,G
2024-10-30,06:00:00,0.0,G
2024-10-31,06:00:00,0.0,G
2024-11-01,06:00:00,0.0,G
2024-11-02,06:00:00,0.0,G
2024-11-03,06:00:00,0.0,G
2024-11-04,06:00:00,0.0,G
2024-11-05,06:00:00,0.0,G
2024-11-06,06:00:00,0.0,G
2024-11-07,06:00:00,0.0,G
2024-11-08,06:00:00,0.0,G
2024-11-09,06:00:00,0.0,G
2024-11-10,06:00:00,0.0,G
2024-11-11,06:00:00,0.0,G
2024-11-12,06:00:00,0.0,G
2024-11-13,06:00:00,0.0,G
2024-11-14,06:00:00,0.0,G
2024-11-15,06:00:00,0.0,G
2024-11-16,06:00:00,0.0,G
2024-11-17,06:00:00,0.0,G
2024-11-18,06:00:00,0.0,G
2024-11-19,06:00:00,0.0,G
2024-11-20,06:00:00,0.0,G
2024-11-21,06:00:00,0.0,G
2024-11-22,06:00:00,0.0,G
2024-11-23,06:00:00,0.0,G
2024-11-24,06:00:00,0.0,G
2024-11-25,06:00:00,0.0,G
2024-11-26,06:00:00,0.0,G
2024-11-27,06:00:00,0.0,G
2024-11-28,06:00:00,0.0,G
2024-11-29,06:00:00,0.0,G
2024-11-30,06:00:00,0.0,G
2024-12-01,06:00:00,0.0,G
